Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,4954849,-,b'Metropolitan Manila',b'Philippines',14.6,120.97,0,10,8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,Temperature,Clearsky GHI,GHI,DNI,DHI,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo,Cloud Type,Clearsky DNI,Clearsky DHI
2020,1,1,0,0,27,304,304,655,75,85.82000000000001,65,3.8000000000000003,0.1,1,655,75
2020,1,1,1,0,28.1,510,381,281,232,79.61,65,4.3,0.1,3,774,97
2020,1,1,2,0,29,671,483,241,321,74.39,65,4.7,0.1,3,821,117
2020,1,1,3,0,29.6,772,211,6,206,70.93,66,4.800000000000001,0.1,3,831,138
2020,1,1,4,0,29.900000000000002,805,184,4,181,69.13,66,4.800000000000001,0.1,3,826,150
2020,1,1,5,0,29.8,766,338,32,314,69.28,68,4.7,0.1,3,806,153
2020,1,1,6,0,29.5,659,659,765,145,70.49,68,4.6000000000000005,0.1,1,765,145
2020,1,1,7,0,28.8,494,494,695,126,73.57000000000001,68,4.4,0.1,1,695,126
2020,1,1,8,0,27.700000000000003,291,291,569,95,79.07000000000001,68,4,0.1,1,569,95
2020,1,1,9,0,26.5,84,84,283,47,85.13,69,3.4000000000000004,0.1,0,283,47
2020,1,1,10,0,25.900000000000002,0,0,0,0,88.43,69,3.1,0.1,3,0,0
2020,1,1,11,0,25.700000000000003,0,0,0,0,89.65,70,2.9000000000000004,0.1,1,0,0
2020,1,1,12,0,25.5,0,0,0,0,91,72,2.7,0.1,3,0,0
2020,1,1,13,0,25.400000000000002,0,0,0,0,91.63,74,2.6,0.1,3,0,0
2020,1,1,14,0,25.3,0,0,0,0,92.04,75,2.6,0.1,1,0,0
2020,1,1,15,0,25.200000000000003,0,0,0,0,92.37,74,2.8000000000000003,0.1,1,0,0
2020,1,1,16,0,25.1,0,0,0,0,92.5,74,2.9000000000000004,0.1,1,0,0
2020,1,1,17,0,25,0,0,0,0,92.4,73,3,0.1,1,0,0
2020,1,1,18,0,24.8,0,0,0,0,92.72,73,3.1,0.1,3,0,0
2020,1,1,19,0,24.700000000000003,0,0,0,0,92.59,73,3.1,0.1,3,0,0
2020,1,1,20,0,24.6,0,0,0,0,92.81,73,3.1,0.1,1,0,0
2020,1,1,21,0,24.6,0,0,0,0,92.94,73,3.1,0.1,1,0,0
2020,1,1,22,0,24.8,0,0,0,0,92.29,70,3.2,0.1,1,0,0
2020,1,1,23,0,25.700000000000003,91,91,346,44,89.75,68,3.5,0.1,0,346,44
2020,1,2,0,0,26.900000000000002,307,307,664,76,84.43,65,4,0.1,0,664,76
2020,1,2,1,0,28.1,514,514,780,99,77.34,63,4.4,0.1,0,780,99
2020,1,2,2,0,29,676,487,249,320,72.47,63,4.6000000000000005,0.1,2,826,119
2020,1,2,3,0,29.6,780,780,847,134,69.45,63,4.7,0.1,1,847,134
2020,1,2,4,0,29.8,817,496,124,398,68.24,62,4.6000000000000005,0.1,2,860,135
2020,1,2,5,0,29.700000000000003,779,502,157,382,68.13,62,4.5,0.1,3,851,131
2020,1,2,6,0,29.3,671,219,8,213,69.27,62,4.4,0.1,4,810,126
2020,1,2,7,0,28.700000000000003,504,289,95,239,71.86,62,4.2,0.1,3,735,113
2020,1,2,8,0,27.6,297,243,334,127,77.43,60,3.8000000000000003,0.1,2,601,88
2020,1,2,9,0,26.3,86,86,294,47,84.05,59,3.3000000000000003,0.1,0,294,47
2020,1,2,10,0,25.700000000000003,0,0,0,0,87.33,59,3.2,0.1,1,0,0
2020,1,2,11,0,25.400000000000002,0,0,0,0,88.81,59,3.2,0.1,1,0,0
2020,1,2,12,0,25.200000000000003,0,0,0,0,89.49,59,3.1,0.1,1,0,0
2020,1,2,13,0,25,0,0,0,0,90.10000000000001,58,3.1,0.1,1,0,0
2020,1,2,14,0,24.8,0,0,0,0,90.43,55,3.1,0.1,1,0,0
2020,1,2,15,0,24.6,0,0,0,0,90.75,55,3.1,0.1,1,0,0
2020,1,2,16,0,24.400000000000002,0,0,0,0,91.12,56,3.1,0.1,3,0,0
2020,1,2,17,0,24.200000000000003,0,0,0,0,91.60000000000001,57,3,0.1,8,0,0
2020,1,2,18,0,24.1,0,0,0,0,91.45,57,3,0.1,3,0,0
2020,1,2,19,0,23.900000000000002,0,0,0,0,92.03,57,3,0.1,7,0,0
2020,1,2,20,0,23.8,0,0,0,0,92.08,56,3,0.1,8,0,0
2020,1,2,21,0,23.700000000000003,0,0,0,0,91.93,57,3.1,0.1,8,0,0
2020,1,2,22,0,23.700000000000003,0,0,0,0,91.43,58,3.2,0.1,7,0,0
2020,1,2,23,0,24.5,90,81,278,44,88.07000000000001,59,3.5,0.1,7,347,44
2020,1,3,0,0,25.700000000000003,307,263,428,114,82.39,61,3.9000000000000004,0.1,2,655,79
2020,1,3,1,0,26.900000000000002,515,454,518,178,75.37,62,4.2,0.1,8,773,104
2020,1,3,2,0,27.8,680,585,497,251,70.73,64,4.3,0.1,8,825,124
2020,1,3,3,0,28.5,787,787,855,134,67.83,66,4.2,0.1,1,855,134
2020,1,3,4,0,28.900000000000002,823,823,863,138,66.54,68,4,0.1,1,863,138
2020,1,3,5,0,29,784,462,111,377,66.13,68,3.9000000000000004,0.1,2,850,135
2020,1,3,6,0,28.8,677,192,4,190,66.89,67,3.7,0.1,3,817,126
2020,1,3,7,0,28.1,508,91,0,91,69.75,66,3.6,0.1,3,734,117
2020,1,3,8,0,27,299,299,589,93,74.95,63,3.2,0.1,0,589,93
2020,1,3,9,0,25.5,89,89,298,48,82.52,61,2.6,0.1,0,298,48
2020,1,3,10,0,24.700000000000003,0,0,0,0,86.62,59,2.4000000000000004,0.1,1,0,0
2020,1,3,11,0,24.3,0,0,0,0,88.7,58,2.2,0.1,1,0,0
2020,1,3,12,0,24,0,0,0,0,90.26,58,2.2,0.1,1,0,0
2020,1,3,13,0,23.8,0,0,0,0,90.98,57,2.2,0.1,1,0,0
2020,1,3,14,0,23.5,0,0,0,0,92.17,57,2.2,0.1,1,0,0
2020,1,3,15,0,23.3,0,0,0,0,92.85000000000001,56,2.1,0.1,1,0,0
2020,1,3,16,0,23.1,0,0,0,0,93.55,54,2.1,0.1,1,0,0
2020,1,3,17,0,23,0,0,0,0,93.76,50,2.1,0.1,1,0,0
2020,1,3,18,0,22.900000000000002,0,0,0,0,94.27,45,2.1,0.1,1,0,0
2020,1,3,19,0,22.900000000000002,0,0,0,0,94.11,43,2.1,0.1,3,0,0
2020,1,3,20,0,22.900000000000002,0,0,0,0,94.10000000000001,41,2.1,0.1,1,0,0
2020,1,3,21,0,22.900000000000002,0,0,0,0,94.73,40,2.1,0.1,1,0,0
2020,1,3,22,0,23.200000000000003,0,0,0,0,94.02,42,2.4000000000000004,0.1,1,0,0
2020,1,3,23,0,24.400000000000002,89,89,344,43,90.01,44,2.9000000000000004,0.1,0,344,43
2020,1,4,0,0,25.900000000000002,307,307,677,72,84.08,53,3.5,0.1,0,677,72
2020,1,4,1,0,27.400000000000002,517,517,801,91,76.63,60,3.9000000000000004,0.1,0,801,91
2020,1,4,2,0,28.400000000000002,680,680,849,108,71.32000000000001,64,4,0.1,0,849,108
2020,1,4,3,0,29,791,371,45,336,68.18,66,3.9000000000000004,0.1,2,892,109
2020,1,4,4,0,29.400000000000002,825,825,889,118,66.12,67,3.8000000000000003,0.1,1,889,118
2020,1,4,5,0,29.3,787,365,42,333,66.11,68,3.7,0.1,2,869,122
2020,1,4,6,0,28.900000000000002,678,71,0,71,67.37,67,3.8000000000000003,0.1,3,819,124
2020,1,4,7,0,28.1,511,511,748,110,70.44,67,3.7,0.1,1,748,110
2020,1,4,8,0,27,306,306,628,85,75.71000000000001,66,3.5,0.1,0,628,85
2020,1,4,9,0,25.6,93,12,0,12,82.94,66,2.9000000000000004,0.1,3,348,45
2020,1,4,10,0,24.8,0,0,0,0,87.37,67,2.8000000000000003,0.1,1,0,0
2020,1,4,11,0,24.5,0,0,0,0,88.93,67,2.8000000000000003,0.1,1,0,0
2020,1,4,12,0,24.200000000000003,0,0,0,0,90.23,68,2.7,0.1,3,0,0
2020,1,4,13,0,24,0,0,0,0,91.03,69,2.5,0.1,3,0,0
2020,1,4,14,0,23.8,0,0,0,0,92,68,2.4000000000000004,0.1,7,0,0
2020,1,4,15,0,23.700000000000003,0,0,0,0,92.22,66,2.4000000000000004,0.1,1,0,0
2020,1,4,16,0,23.5,0,0,0,0,92.71000000000001,65,2.5,0.1,1,0,0
2020,1,4,17,0,23.3,0,0,0,0,92.92,64,2.6,0.1,1,0,0
2020,1,4,18,0,23.1,0,0,0,0,93.05,63,2.7,0.1,3,0,0
2020,1,4,19,0,23,0,0,0,0,92.67,62,2.9000000000000004,0.1,1,0,0
2020,1,4,20,0,22.900000000000002,0,0,0,0,92.44,62,3,0.1,1,0,0
2020,1,4,21,0,22.8,0,0,0,0,92.39,61,3.1,0.1,1,0,0
2020,1,4,22,0,22.900000000000002,0,0,0,0,91.58,59,3.3000000000000003,0.1,1,0,0
2020,1,4,23,0,23.900000000000002,84,45,2,45,87.49,59,3.7,0.1,3,251,51
2020,1,5,0,0,25.400000000000002,296,180,105,144,79.33,61,4.4,0.1,3,575,97
2020,1,5,1,0,26.700000000000003,503,348,203,241,71.49,62,4.9,0.1,2,711,125
2020,1,5,2,0,27.6,669,367,80,313,66.94,63,5,0.1,2,774,147
2020,1,5,3,0,28.1,782,188,4,185,64.66,63,5,0.1,3,833,146
2020,1,5,4,0,28.400000000000002,820,446,79,383,63.25,64,4.9,0.1,2,840,151
2020,1,5,5,0,28.3,785,785,830,149,63.27,65,4.800000000000001,0.1,0,830,149
2020,1,5,6,0,27.900000000000002,680,680,801,137,64.44,65,4.7,0.1,0,801,137
2020,1,5,7,0,27.3,514,514,727,123,66.58,66,4.5,0.1,1,727,123
2020,1,5,8,0,26.3,306,103,0,103,71.11,66,4.1000000000000005,0.1,3,591,97
2020,1,5,9,0,25,92,92,278,53,77.82000000000001,65,3.4000000000000004,0.1,0,278,53
2020,1,5,10,0,24.3,0,0,0,0,82.3,63,3.1,0.1,1,0,0
2020,1,5,11,0,24,0,0,0,0,84.76,62,2.9000000000000004,0.1,1,0,0
2020,1,5,12,0,23.8,0,0,0,0,86.38,62,2.8000000000000003,0.1,3,0,0
2020,1,5,13,0,23.700000000000003,0,0,0,0,87.46000000000001,61,2.7,0.1,3,0,0
2020,1,5,14,0,23.6,0,0,0,0,88.12,58,2.7,0.1,3,0,0
2020,1,5,15,0,23.5,0,0,0,0,88.86,57,2.8000000000000003,0.1,1,0,0
2020,1,5,16,0,23.400000000000002,0,0,0,0,89.60000000000001,57,2.8000000000000003,0.1,1,0,0
2020,1,5,17,0,23.3,0,0,0,0,90.21000000000001,57,2.8000000000000003,0.1,3,0,0
2020,1,5,18,0,23.200000000000003,0,0,0,0,90.94,57,2.8000000000000003,0.1,3,0,0
2020,1,5,19,0,23.1,0,0,0,0,91.7,58,3,0.1,3,0,0
2020,1,5,20,0,23.200000000000003,0,0,0,0,91.43,59,3.1,0.1,3,0,0
2020,1,5,21,0,23.3,0,0,0,0,91.24,58,3.1,0.1,3,0,0
2020,1,5,22,0,23.5,0,0,0,0,90.66,58,3.2,0.1,3,0,0
2020,1,5,23,0,24.400000000000002,82,82,248,50,87.47,58,3.6,0.1,0,248,50
2020,1,6,0,0,26,296,296,595,91,79.83,59,4.3,0.1,1,595,91
2020,1,6,1,0,27.3,505,505,731,117,72.66,61,4.800000000000001,0.1,1,731,117
2020,1,6,2,0,28.3,674,674,803,133,68.25,62,4.800000000000001,0.1,1,803,133
2020,1,6,3,0,29,792,322,26,302,65.45,62,4.7,0.1,3,874,123
2020,1,6,4,0,29.3,830,312,20,296,64.23,63,4.5,0.1,2,882,127
2020,1,6,5,0,29.3,793,161,1,160,64.1,63,4.3,0.1,3,865,129
2020,1,6,6,0,28.900000000000002,686,425,139,331,65.38,64,4.2,0.1,2,825,124
2020,1,6,7,0,28.200000000000003,518,518,750,113,67.93,65,4,0.1,1,750,113
2020,1,6,8,0,27.1,309,309,611,91,72.8,66,3.7,0.1,1,611,91
2020,1,6,9,0,25.6,94,94,307,50,80.34,66,3,0.1,0,307,50
2020,1,6,10,0,24.900000000000002,0,0,0,0,84.65,65,2.6,0.1,1,0,0
2020,1,6,11,0,24.700000000000003,0,0,0,0,86.27,65,2.4000000000000004,0.1,1,0,0
2020,1,6,12,0,24.5,0,0,0,0,87.66,65,2.3000000000000003,0.1,1,0,0
2020,1,6,13,0,24.400000000000002,0,0,0,0,88.4,64,2.2,0.1,1,0,0
2020,1,6,14,0,24.3,0,0,0,0,89.22,62,2.1,0.1,1,0,0
2020,1,6,15,0,24.1,0,0,0,0,90.69,61,2.1,0.1,1,0,0
2020,1,6,16,0,23.900000000000002,0,0,0,0,91.99,60,2.1,0.1,1,0,0
2020,1,6,17,0,23.700000000000003,0,0,0,0,93.2,58,2,0.1,1,0,0
2020,1,6,18,0,23.6,0,0,0,0,93.83,54,2,0.1,1,0,0
2020,1,6,19,0,23.6,0,0,0,0,94.05,50,2.1,0.1,1,0,0
2020,1,6,20,0,23.6,0,0,0,0,94.05,49,2.3000000000000003,0.1,1,0,0
2020,1,6,21,0,23.6,0,0,0,0,94.09,46,2.3000000000000003,0.1,1,0,0
2020,1,6,22,0,23.700000000000003,0,0,0,0,93.78,45,2.3000000000000003,0.1,3,0,0
2020,1,6,23,0,24.900000000000002,87,87,375,39,88.99,46,2.8000000000000003,0.1,1,375,39
2020,1,7,0,0,26.3,303,303,678,69,82.49,52,3.3000000000000003,0.1,0,678,69
2020,1,7,1,0,27.700000000000003,510,510,793,89,75.59,54,3.6,0.1,0,793,89
2020,1,7,2,0,28.8,678,678,854,102,70.68,54,3.5,0.1,0,854,102
2020,1,7,3,0,29.6,784,784,877,113,67.6,55,3.3000000000000003,0.1,0,877,113
2020,1,7,4,0,30.1,824,410,55,366,65.93,57,3.2,0.1,4,888,116
2020,1,7,5,0,30.200000000000003,790,174,3,172,65.77,61,3.1,0.1,8,875,117
2020,1,7,6,0,29.8,680,487,232,328,67.37,65,3,0.1,8,811,126
2020,1,7,7,0,29,515,361,210,246,70.45,69,3,0.1,8,737,115
2020,1,7,8,0,27.8,308,231,243,144,76.02,76,2.9000000000000004,0.1,8,597,93
2020,1,7,9,0,26.400000000000002,95,10,0,10,83.46000000000001,80,2.5,0.1,8,299,51
2020,1,7,10,0,25.5,0,0,0,0,88.77,83,2.2,0.1,3,0,0
2020,1,7,11,0,25.1,0,0,0,0,91,80,1.9000000000000001,0.1,2,0,0
2020,1,7,12,0,24.8,0,0,0,0,92.5,71,1.6,0.1,7,0,0
2020,1,7,13,0,24.6,0,0,0,0,93.11,61,1.5,0.1,3,0,0
2020,1,7,14,0,24.5,0,0,0,0,93.16,54,1.6,0.1,7,0,0
2020,1,7,15,0,24.3,0,0,0,0,93.92,53,1.8,0.1,8,0,0
2020,1,7,16,0,24.1,0,0,0,0,94.73,54,1.9000000000000001,0.1,8,0,0
2020,1,7,17,0,24,0,0,0,0,94.89,57,1.9000000000000001,0.1,3,0,0
2020,1,7,18,0,23.900000000000002,0,0,0,0,95.16,59,1.9000000000000001,0.1,3,0,0
2020,1,7,19,0,23.8,0,0,0,0,95.63,59,1.9000000000000001,0.1,3,0,0
2020,1,7,20,0,23.8,0,0,0,0,95.67,60,1.9000000000000001,0.1,3,0,0
2020,1,7,21,0,23.8,0,0,0,0,95.64,61,1.9000000000000001,0.1,1,0,0
2020,1,7,22,0,24,0,0,0,0,95.33,62,2,0.1,1,0,0
2020,1,7,23,0,25.3,89,89,411,36,92.60000000000001,64,2.4000000000000004,0.1,0,411,36
2020,1,8,0,0,26.5,310,310,721,62,88.08,69,2.8000000000000003,0.1,1,721,62
2020,1,8,1,0,27.8,522,522,839,76,80.67,73,3.2,0.1,0,839,76
2020,1,8,2,0,29.200000000000003,691,309,38,283,72.15,75,3.3000000000000003,0.1,2,896,87
2020,1,8,3,0,29.900000000000002,788,71,0,71,67.84,75,3.2,0.1,3,870,121
2020,1,8,4,0,30.200000000000003,826,544,171,407,65.85,74,3.1,0.1,2,872,129
2020,1,8,5,0,30.3,790,490,134,387,64.73,73,3.1,0.1,2,855,131
2020,1,8,6,0,30,680,680,793,137,65.53,72,3,0.1,1,793,137
2020,1,8,7,0,29.3,516,85,0,85,68.38,72,2.9000000000000004,0.1,3,725,121
2020,1,8,8,0,28.1,313,167,57,147,73.97,71,2.9000000000000004,0.1,3,616,90
2020,1,8,9,0,26.6,100,14,0,14,81.33,68,2.6,0.1,3,357,47
2020,1,8,10,0,25.700000000000003,0,0,0,0,85.83,63,2.5,0.1,3,0,0
2020,1,8,11,0,25.200000000000003,0,0,0,0,88.44,61,2.5,0.1,3,0,0
2020,1,8,12,0,24.8,0,0,0,0,90.68,61,2.3000000000000003,0.1,3,0,0
2020,1,8,13,0,24.6,0,0,0,0,91.63,61,2.2,0.1,3,0,0
2020,1,8,14,0,24.400000000000002,0,0,0,0,92.51,62,2.2,0.1,3,0,0
2020,1,8,15,0,24.3,0,0,0,0,93.17,64,2.2,0.1,3,0,0
2020,1,8,16,0,24.200000000000003,0,0,0,0,94.04,64,2.1,0.1,3,0,0
2020,1,8,17,0,24.200000000000003,0,0,0,0,94.09,61,2,0.1,2,0,0
2020,1,8,18,0,24.1,0,0,0,0,94.31,57,2.1,0.1,3,0,0
2020,1,8,19,0,23.900000000000002,0,0,0,0,94.65,57,2.2,0.1,1,0,0
2020,1,8,20,0,23.8,0,0,0,0,94.51,59,2.2,0.1,1,0,0
2020,1,8,21,0,23.6,0,0,0,0,95.08,60,2.1,0.1,1,0,0
2020,1,8,22,0,23.8,0,0,0,0,94.17,61,2,0.1,1,0,0
2020,1,8,23,0,25,85,85,364,39,90.5,62,2.4000000000000004,0.1,0,364,39
2020,1,9,0,0,26.400000000000002,302,302,669,72,83.88,64,2.9000000000000004,0.1,1,669,72
2020,1,9,1,0,27.900000000000002,513,513,794,91,74.66,65,3.3000000000000003,0.1,0,794,91
2020,1,9,2,0,29.1,683,683,853,107,68.06,66,3.3000000000000003,0.1,0,853,107
2020,1,9,3,0,29.900000000000002,790,342,32,317,64.56,67,3.1,0.1,2,868,124
2020,1,9,4,0,30.3,829,144,0,144,62.75,68,3,0.1,3,873,130
2020,1,9,5,0,30.3,796,282,16,269,62.4,69,2.9000000000000004,0.1,3,861,130
2020,1,9,6,0,29.900000000000002,692,224,9,218,63.24,70,3,0.1,2,828,123
2020,1,9,7,0,29.200000000000003,527,42,0,42,65.15,71,3.1,0.1,3,760,111
2020,1,9,8,0,28,320,160,42,145,69.65,72,3.2,0.1,3,640,87
2020,1,9,9,0,26.3,104,104,377,48,77.65,71,2.7,0.1,0,377,48
2020,1,9,10,0,25.200000000000003,0,0,0,0,83.59,70,2.4000000000000004,0.1,3,0,0
2020,1,9,11,0,24.700000000000003,0,0,0,0,86.85000000000001,69,2.1,0.1,1,0,0
2020,1,9,12,0,24.3,0,0,0,0,89.28,69,1.9000000000000001,0.1,1,0,0
2020,1,9,13,0,24.1,0,0,0,0,90.43,70,1.8,0.1,3,0,0
2020,1,9,14,0,23.8,0,0,0,0,92.05,71,1.7000000000000002,0.1,3,0,0
2020,1,9,15,0,23.700000000000003,0,0,0,0,92.74,72,1.7000000000000002,0.1,1,0,0
2020,1,9,16,0,23.6,0,0,0,0,93.49,72,1.8,0.1,1,0,0
2020,1,9,17,0,23.5,0,0,0,0,94.33,69,1.8,0.1,1,0,0
2020,1,9,18,0,23.400000000000002,0,0,0,0,94.72,65,1.8,0.1,3,0,0
2020,1,9,19,0,23.3,0,0,0,0,95.3,63,1.8,0.1,1,0,0
2020,1,9,20,0,23.3,0,0,0,0,95.42,67,1.7000000000000002,0.1,2,0,0
2020,1,9,21,0,23.200000000000003,0,0,0,0,96.11,70,1.7000000000000002,0.1,3,0,0
2020,1,9,22,0,23.5,0,0,0,0,95.23,73,1.7000000000000002,0.1,1,0,0
2020,1,9,23,0,25,87,53,57,45,90.69,79,2.2,0.1,3,404,36
2020,1,10,0,0,26.400000000000002,308,308,712,63,83.42,82,2.9000000000000004,0.09,1,712,63
2020,1,10,1,0,27.8,520,520,831,79,74.15,80,3.4000000000000004,0.09,1,831,79
2020,1,10,2,0,28.8,691,313,40,286,67.95,78,3.4000000000000004,0.09,2,888,91
2020,1,10,3,0,29.400000000000002,798,162,1,161,64.74,75,3.4000000000000004,0.09,3,899,107
2020,1,10,4,0,29.700000000000003,838,69,0,69,63.13,74,3.3000000000000003,0.09,3,904,112
2020,1,10,5,0,29.700000000000003,803,584,261,382,62.95,73,3.3000000000000003,0.09,3,892,112
2020,1,10,6,0,29.400000000000002,694,77,0,77,63.93,74,3.2,0.09,3,838,117
2020,1,10,7,0,28.700000000000003,531,42,0,42,67.15,76,3,0.09,3,784,101
2020,1,10,8,0,27.6,325,53,0,53,73.11,80,2.8000000000000003,0.09,3,676,77
2020,1,10,9,0,26.1,107,15,0,15,82.10000000000001,83,2.2,0.09,3,419,44
2020,1,10,10,0,25.3,0,0,0,0,87,85,2,0.09,1,0,0
2020,1,10,11,0,24.8,0,0,0,0,90.12,85,1.9000000000000001,0.09,1,0,0
2020,1,10,12,0,24.5,0,0,0,0,92.04,86,1.8,0.09,1,0,0
2020,1,10,13,0,24.3,0,0,0,0,93.02,88,1.6,0.09,1,0,0
2020,1,10,14,0,24,0,0,0,0,94.21000000000001,88,1.4000000000000001,0.09,1,0,0
2020,1,10,15,0,23.900000000000002,0,0,0,0,94.46000000000001,85,1.3,0.09,1,0,0
2020,1,10,16,0,23.8,0,0,0,0,94.56,80,1.2000000000000002,0.09,1,0,0
2020,1,10,17,0,23.700000000000003,0,0,0,0,94.58,73,1.2000000000000002,0.09,3,0,0
2020,1,10,18,0,23.6,0,0,0,0,94.68,66,1.2000000000000002,0.09,3,0,0
2020,1,10,19,0,23.400000000000002,0,0,0,0,95.31,60,1.3,0.09,3,0,0
2020,1,10,20,0,23.3,0,0,0,0,95.3,58,1.4000000000000001,0.09,3,0,0
2020,1,10,21,0,23.200000000000003,0,0,0,0,95.32000000000001,55,1.5,0.09,1,0,0
2020,1,10,22,0,23.400000000000002,0,0,0,0,94.81,56,1.5,0.09,1,0,0
2020,1,10,23,0,24.900000000000002,90,90,446,34,91.75,59,1.9000000000000001,0.09,0,446,34
2020,1,11,0,0,26.200000000000003,313,313,744,58,84.08,70,2.3000000000000003,0.09,0,744,58
2020,1,11,1,0,27.700000000000003,528,528,860,71,73.57000000000001,78,2.6,0.09,1,860,71
2020,1,11,2,0,28.900000000000002,700,700,913,82,66.52,83,2.8000000000000003,0.09,0,913,82
2020,1,11,3,0,29.6,811,811,932,94,63.440000000000005,86,2.8000000000000003,0.09,1,932,94
2020,1,11,4,0,30,851,517,136,408,61.81,87,2.9000000000000004,0.09,2,935,99
2020,1,11,5,0,30,817,370,42,338,61.7,87,2.8000000000000003,0.09,3,921,101
2020,1,11,6,0,29.6,709,65,0,65,63.15,86,2.8000000000000003,0.09,3,876,104
2020,1,11,7,0,29,542,44,0,44,65.63,85,2.7,0.09,3,811,95
2020,1,11,8,0,28,332,75,0,75,70.73,84,2.5,0.09,3,695,76
2020,1,11,9,0,26.400000000000002,111,111,422,45,80.3,82,1.9000000000000001,0.09,0,422,45
2020,1,11,10,0,25.5,0,0,0,0,85.8,78,1.8,0.09,3,0,0
2020,1,11,11,0,25.1,0,0,0,0,88.77,76,1.8,0.09,1,0,0
2020,1,11,12,0,24.8,0,0,0,0,90.59,75,1.7000000000000002,0.09,3,0,0
2020,1,11,13,0,24.400000000000002,0,0,0,0,92.62,72,1.6,0.09,3,0,0
2020,1,11,14,0,24.200000000000003,0,0,0,0,93.38,69,1.5,0.09,1,0,0
2020,1,11,15,0,23.900000000000002,0,0,0,0,94.49,68,1.4000000000000001,0.09,1,0,0
2020,1,11,16,0,23.700000000000003,0,0,0,0,94.66,67,1.4000000000000001,0.09,1,0,0
2020,1,11,17,0,23.400000000000002,0,0,0,0,95.34,67,1.4000000000000001,0.09,1,0,0
2020,1,11,18,0,23.3,0,0,0,0,95.25,69,1.4000000000000001,0.09,1,0,0
2020,1,11,19,0,23.200000000000003,0,0,0,0,95.37,73,1.5,0.09,1,0,0
2020,1,11,20,0,23.1,0,0,0,0,95.78,76,1.5,0.09,1,0,0
2020,1,11,21,0,23,0,0,0,0,95.85000000000001,75,1.5,0.09,1,0,0
2020,1,11,22,0,23.200000000000003,0,0,0,0,95.11,72,1.5,0.09,1,0,0
2020,1,11,23,0,24.900000000000002,89,46,19,44,89.38,74,1.9000000000000001,0.09,3,432,35
2020,1,12,0,0,26.3,312,200,171,141,80.69,81,2.3000000000000003,0.09,3,734,60
2020,1,12,1,0,27.8,528,345,196,241,71.53,84,2.5,0.09,3,854,74
2020,1,12,2,0,28.900000000000002,700,490,247,322,66.09,86,2.2,0.09,2,911,83
2020,1,12,3,0,29.6,802,519,170,388,63.35,90,1.9000000000000001,0.09,8,899,109
2020,1,12,4,0,29.900000000000002,842,685,398,365,62.2,94,1.7000000000000002,0.09,7,903,115
2020,1,12,5,0,30,808,548,198,393,61.74,96,1.5,0.09,2,889,115
2020,1,12,6,0,29.700000000000003,695,443,149,339,62.95,96,1.5,0.09,3,819,127
2020,1,12,7,0,28.900000000000002,529,472,504,193,66.76,93,1.5,0.09,8,742,118
2020,1,12,8,0,27.900000000000002,322,71,0,71,71.79,90,1.5,0.09,9,613,94
2020,1,12,9,0,26.400000000000002,105,26,0,26,80.27,86,1.3,0.09,9,319,55
2020,1,12,10,0,25.6,0,0,0,0,84.17,81,1.2000000000000002,0.09,9,0,0
2020,1,12,11,0,25.1,0,0,0,0,86.55,76,1.2000000000000002,0.09,9,0,0
2020,1,12,12,0,24.6,0,0,0,0,88.95,72,1.2000000000000002,0.09,9,0,0
2020,1,12,13,0,24.3,0,0,0,0,89.62,67,1.1,0.09,9,0,0
2020,1,12,14,0,24.1,0,0,0,0,89.79,66,1.1,0.09,9,0,0
2020,1,12,15,0,23.900000000000002,0,0,0,0,90.14,70,1.2000000000000002,0.09,9,0,0
2020,1,12,16,0,23.700000000000003,0,0,0,0,90.84,74,1.2000000000000002,0.09,9,0,0
2020,1,12,17,0,23.5,0,0,0,0,91.4,76,1.2000000000000002,0.09,9,0,0
2020,1,12,18,0,23.400000000000002,0,0,0,0,91.51,77,1.2000000000000002,0.09,9,0,0
2020,1,12,19,0,23.3,0,0,0,0,91.71000000000001,76,1.2000000000000002,0.09,7,0,0
2020,1,12,20,0,23.200000000000003,0,0,0,0,92.12,75,1.3,0.09,7,0,0
2020,1,12,21,0,23.200000000000003,0,0,0,0,92.33,76,1.4000000000000001,0.09,3,0,0
