Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,4954849,-,b'Metropolitan Manila',b'Philippines',14.6,120.97,0,10,8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,Temperature,Clearsky GHI,GHI,DNI,DHI,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo,Cloud Type,Clearsky DNI,Clearsky DHI
2019,1,1,0,0,26,272,272,399,132,93.57000000000001,70,2.4000000000000004,0.1,1,399,132
2019,1,1,1,0,26.5,472,248,47,223,91.99,69,2.7,0.1,2,576,165
2019,1,1,2,0,27.1,633,313,41,286,88.52,69,3.1,0.1,3,666,184
2019,1,1,3,0,27.700000000000003,744,442,94,371,84.39,71,3.4000000000000004,0.1,3,743,178
2019,1,1,4,0,28.200000000000003,779,540,174,402,81.14,74,3.6,0.1,3,753,183
2019,1,1,5,0,28.3,744,744,747,176,79.99,76,3.8000000000000003,0.1,1,747,176
2019,1,1,6,0,28.200000000000003,650,386,99,319,79.68,78,3.9000000000000004,0.1,3,755,142
2019,1,1,7,0,27.900000000000002,491,174,3,172,80.49,79,3.7,0.1,3,704,118
2019,1,1,8,0,27.1,292,292,594,86,84.09,80,3.5,0.1,1,594,86
2019,1,1,9,0,26,85,64,129,47,88.82000000000001,78,3,0.1,3,302,45
2019,1,1,10,0,25.400000000000002,0,0,0,0,91.37,77,2.9000000000000004,0.1,4,0,0
2019,1,1,11,0,25.1,0,0,0,0,92.47,77,2.8000000000000003,0.1,3,0,0
2019,1,1,12,0,24.900000000000002,0,0,0,0,93.23,77,2.8000000000000003,0.1,4,0,0
2019,1,1,13,0,24.8,0,0,0,0,93.36,77,2.8000000000000003,0.1,3,0,0
2019,1,1,14,0,24.6,0,0,0,0,94.06,76,2.6,0.1,3,0,0
2019,1,1,15,0,24.400000000000002,0,0,0,0,94.57000000000001,76,2.5,0.1,3,0,0
2019,1,1,16,0,24.3,0,0,0,0,94.65,75,2.5,0.1,3,0,0
2019,1,1,17,0,24.200000000000003,0,0,0,0,94.75,76,2.5,0.1,4,0,0
2019,1,1,18,0,24.1,0,0,0,0,94.73,78,2.5,0.1,3,0,0
2019,1,1,19,0,24,0,0,0,0,94.89,81,2.5,0.1,3,0,0
2019,1,1,20,0,24,0,0,0,0,94.56,82,2.5,0.1,3,0,0
2019,1,1,21,0,23.900000000000002,0,0,0,0,94.93,83,2.4000000000000004,0.1,7,0,0
2019,1,1,22,0,24.1,0,0,0,0,94.14,83,2.4000000000000004,0.1,7,0,0
2019,1,1,23,0,25.1,91,70,161,48,91.8,81,2.8000000000000003,0.1,7,364,42
2019,1,2,0,0,26.3,307,307,672,73,86.95,79,3.2,0.1,1,672,73
2019,1,2,1,0,27.5,514,514,793,92,79.60000000000001,77,3.7,0.1,1,793,92
2019,1,2,2,0,28.400000000000002,675,503,280,315,74.31,75,3.9000000000000004,0.1,2,835,112
2019,1,2,3,0,28.900000000000002,773,773,835,136,71.77,74,4,0.1,1,835,136
2019,1,2,4,0,29.1,807,564,205,401,70.86,75,4,0.1,2,835,145
2019,1,2,5,0,29.1,767,489,141,382,70.99,77,3.9000000000000004,0.1,2,812,148
2019,1,2,6,0,28.8,659,285,27,267,72.47,78,3.8000000000000003,0.1,2,764,144
2019,1,2,7,0,28.1,494,494,691,126,76.15,79,3.6,0.1,1,691,126
2019,1,2,8,0,27.200000000000003,290,225,253,137,81.69,81,3.1,0.1,3,555,97
2019,1,2,9,0,26.200000000000003,84,15,0,15,87.54,83,2.4000000000000004,0.1,3,261,49
2019,1,2,10,0,25.700000000000003,0,0,0,0,90.61,84,2,0.1,1,0,0
2019,1,2,11,0,25.5,0,0,0,0,91.53,83,1.9000000000000001,0.1,1,0,0
2019,1,2,12,0,25.3,0,0,0,0,92.18,82,1.9000000000000001,0.1,7,0,0
2019,1,2,13,0,25.1,0,0,0,0,92.88,81,1.8,0.1,3,0,0
2019,1,2,14,0,24.900000000000002,0,0,0,0,93.25,80,1.7000000000000002,0.1,3,0,0
2019,1,2,15,0,24.700000000000003,0,0,0,0,93.44,78,1.6,0.1,3,0,0
2019,1,2,16,0,24.5,0,0,0,0,93.74,72,1.6,0.1,3,0,0
2019,1,2,17,0,24.200000000000003,0,0,0,0,94.52,64,1.6,0.1,1,0,0
2019,1,2,18,0,24.1,0,0,0,0,94.31,59,1.7000000000000002,0.1,1,0,0
2019,1,2,19,0,23.900000000000002,0,0,0,0,94.4,57,1.7000000000000002,0.1,1,0,0
2019,1,2,20,0,23.700000000000003,0,0,0,0,94.8,58,1.8,0.1,0,0,0
2019,1,2,21,0,23.700000000000003,0,0,0,0,94.33,59,1.9000000000000001,0.1,0,0,0
2019,1,2,22,0,23.900000000000002,0,0,0,0,93.88,60,1.9000000000000001,0.1,0,0,0
2019,1,2,23,0,25.1,90,42,0,42,91.05,59,2.3000000000000003,0.1,3,358,42
2019,1,3,0,0,26.400000000000002,305,305,669,73,86.33,57,2.8000000000000003,0.1,0,669,73
2019,1,3,1,0,27.8,513,262,61,230,79.53,57,3.4000000000000004,0.1,3,791,92
2019,1,3,2,0,28.8,674,440,167,327,74.8,60,3.6,0.1,7,832,113
2019,1,3,3,0,29.5,776,230,9,224,72.46000000000001,65,3.8000000000000003,0.1,3,852,126
2019,1,3,4,0,29.700000000000003,808,374,39,342,72.37,70,3.8000000000000003,0.1,3,846,137
2019,1,3,5,0,29.700000000000003,770,559,237,378,72.53,74,3.9000000000000004,0.1,3,825,140
2019,1,3,6,0,29.3,667,667,801,126,73.98,78,3.9000000000000004,0.1,1,801,126
2019,1,3,7,0,28.5,501,177,4,175,78.04,81,3.8000000000000003,0.1,3,728,113
2019,1,3,8,0,27.6,298,190,125,146,82.99,83,3.4000000000000004,0.1,7,601,87
2019,1,3,9,0,26.6,89,75,200,47,87.82000000000001,83,3,0.1,7,317,45
2019,1,3,10,0,26,0,0,0,0,90.4,82,3,0.1,7,0,0
2019,1,3,11,0,25.8,0,0,0,0,90.81,83,3,0.1,7,0,0
2019,1,3,12,0,25.5,0,0,0,0,92.11,83,2.7,0.1,7,0,0
2019,1,3,13,0,25.3,0,0,0,0,92.53,82,2.6,0.1,7,0,0
2019,1,3,14,0,25.1,0,0,0,0,92.84,82,2.5,0.1,7,0,0
2019,1,3,15,0,24.8,0,0,0,0,93.74,82,2.5,0.1,7,0,0
2019,1,3,16,0,24.6,0,0,0,0,94.04,82,2.5,0.1,7,0,0
2019,1,3,17,0,24.400000000000002,0,0,0,0,94.31,82,2.6,0.1,7,0,0
2019,1,3,18,0,24.200000000000003,0,0,0,0,94.51,81,2.6,0.1,1,0,0
2019,1,3,19,0,24.1,0,0,0,0,94.36,80,2.6,0.1,0,0,0
2019,1,3,20,0,23.900000000000002,0,0,0,0,94.48,78,2.7,0.1,0,0,0
2019,1,3,21,0,23.8,0,0,0,0,94.05,76,2.7,0.1,0,0,0
2019,1,3,22,0,23.900000000000002,0,0,0,0,93.18,73,2.8000000000000003,0.1,1,0,0
2019,1,3,23,0,24.8,90,90,337,45,90.23,72,3.1,0.1,1,337,45
2019,1,4,0,0,26,306,306,640,84,83.94,71,3.6,0.1,1,640,84
2019,1,4,1,0,27.200000000000003,513,513,748,115,75.48,71,4.3,0.1,0,748,115
2019,1,4,2,0,27.900000000000002,675,675,786,146,70.74,71,4.5,0.1,0,786,146
2019,1,4,3,0,28.400000000000002,783,783,817,159,67.77,72,4.6000000000000005,0.1,1,817,159
2019,1,4,4,0,28.5,819,819,824,164,66.95,72,4.6000000000000005,0.1,1,824,164
2019,1,4,5,0,28.3,783,783,813,160,67.22,72,4.6000000000000005,0.1,1,813,160
2019,1,4,6,0,27.900000000000002,685,364,75,313,68.54,72,4.4,0.1,2,823,127
2019,1,4,7,0,27.3,518,286,87,240,71.19,71,4.2,0.1,7,762,110
2019,1,4,8,0,26.3,311,285,525,100,76.39,70,3.8000000000000003,0.1,7,647,83
2019,1,4,9,0,25.1,94,94,345,46,82.89,70,3.1,0.1,7,345,46
2019,1,4,10,0,24.5,0,0,0,0,86.76,71,2.7,0.1,0,0,0
2019,1,4,11,0,24.1,0,0,0,0,89.31,73,2.4000000000000004,0.1,0,0,0
2019,1,4,12,0,23.900000000000002,0,0,0,0,90.51,73,2.3000000000000003,0.1,7,0,0
2019,1,4,13,0,23.700000000000003,0,0,0,0,91.76,71,2.2,0.1,0,0,0
2019,1,4,14,0,23.6,0,0,0,0,92.3,70,2.1,0.1,7,0,0
2019,1,4,15,0,23.5,0,0,0,0,93.13,71,2.1,0.1,1,0,0
2019,1,4,16,0,23.400000000000002,0,0,0,0,94,72,2.1,0.1,7,0,0
2019,1,4,17,0,23.3,0,0,0,0,94.83,73,2.1,0.1,0,0,0
2019,1,4,18,0,23.200000000000003,0,0,0,0,95.75,71,2,0.1,7,0,0
2019,1,4,19,0,23.1,0,0,0,0,96.46000000000001,69,1.9000000000000001,0.1,7,0,0
2019,1,4,20,0,23.1,0,0,0,0,96.35000000000001,67,1.9000000000000001,0.1,7,0,0
2019,1,4,21,0,23.1,0,0,0,0,96.55,65,1.9000000000000001,0.1,7,0,0
2019,1,4,22,0,23.400000000000002,0,0,0,0,95.61,63,2.1,0.1,7,0,0
2019,1,4,23,0,24.700000000000003,85,25,0,25,91.63,61,2.6,0.1,7,270,49
2019,1,5,0,0,26,299,104,0,104,85.79,67,3.1,0.1,7,607,89
2019,1,5,1,0,27.3,506,442,477,189,77.32000000000001,72,3.6,0.1,7,735,115
2019,1,5,2,0,28.3,670,608,574,221,71.7,74,3.7,0.1,7,789,138
2019,1,5,3,0,28.900000000000002,779,484,134,382,68.78,77,3.6,0.1,7,832,143
2019,1,5,4,0,29.200000000000003,816,581,226,401,67.21000000000001,79,3.5,0.1,7,844,144
2019,1,5,5,0,29.200000000000003,781,781,835,140,66.82000000000001,81,3.3000000000000003,0.1,1,835,140
2019,1,5,6,0,28.900000000000002,670,392,101,323,67.77,81,3.1,0.1,2,778,142
2019,1,5,7,0,28.3,505,505,701,127,70.10000000000001,80,2.9000000000000004,0.1,1,701,127
2019,1,5,8,0,27.3,301,301,570,98,75.03,77,2.6,0.1,0,570,98
2019,1,5,9,0,25.8,91,91,288,51,83.22,71,2.1,0.1,1,288,51
2019,1,5,10,0,25,0,0,0,0,87.3,67,1.9000000000000001,0.1,1,0,0
2019,1,5,11,0,24.5,0,0,0,0,89.4,66,1.9000000000000001,0.1,0,0,0
2019,1,5,12,0,24.200000000000003,0,0,0,0,90.5,64,1.9000000000000001,0.1,0,0,0
2019,1,5,13,0,24,0,0,0,0,90.92,63,1.9000000000000001,0.1,0,0,0
2019,1,5,14,0,23.8,0,0,0,0,91.58,62,1.9000000000000001,0.1,1,0,0
2019,1,5,15,0,23.6,0,0,0,0,92.52,60,1.8,0.1,0,0,0
2019,1,5,16,0,23.400000000000002,0,0,0,0,93.44,57,1.8,0.1,0,0,0
2019,1,5,17,0,23.200000000000003,0,0,0,0,94.41,55,1.8,0.1,0,0,0
2019,1,5,18,0,23,0,0,0,0,95.33,53,1.8,0.1,1,0,0
2019,1,5,19,0,22.900000000000002,0,0,0,0,95.65,53,1.8,0.1,0,0,0
2019,1,5,20,0,22.8,0,0,0,0,96.03,55,1.8,0.1,0,0,0
2019,1,5,21,0,22.700000000000003,0,0,0,0,96.33,57,1.7000000000000002,0.1,0,0,0
2019,1,5,22,0,23,0,0,0,0,95.4,60,1.7000000000000002,0.1,0,0,0
2019,1,5,23,0,24.700000000000003,92,92,436,35,90.5,63,2.1,0.1,1,436,35
2019,1,6,0,0,26.200000000000003,312,312,729,60,83.41,69,2.6,0.1,1,729,60
2019,1,6,1,0,27.6,522,522,842,75,75.3,73,2.9000000000000004,0.1,1,842,75
2019,1,6,2,0,28.6,689,352,67,307,69.87,75,2.9000000000000004,0.1,2,891,88
2019,1,6,3,0,29.3,790,440,90,371,66.73,79,2.9000000000000004,0.1,3,883,114
2019,1,6,4,0,29.5,827,436,71,379,65.48,81,2.9000000000000004,0.1,3,885,122
2019,1,6,5,0,29.400000000000002,790,389,53,348,65.27,81,3,0.1,3,865,125
2019,1,6,6,0,29.1,688,688,841,115,65.59,80,3,0.1,1,841,115
2019,1,6,7,0,28.400000000000002,522,522,778,102,67.75,79,3,0.1,0,778,102
2019,1,6,8,0,27.3,316,316,663,79,72.83,77,2.9000000000000004,0.1,0,663,79
2019,1,6,9,0,25.6,100,100,394,44,81.53,73,2.3000000000000003,0.1,1,394,44
2019,1,6,10,0,24.700000000000003,0,0,0,0,86.28,71,2.1,0.1,0,0,0
2019,1,6,11,0,24.200000000000003,0,0,0,0,88.58,70,2,0.1,0,0,0
2019,1,6,12,0,23.900000000000002,0,0,0,0,89.57000000000001,69,1.9000000000000001,0.1,0,0,0
2019,1,6,13,0,23.6,0,0,0,0,90.46000000000001,70,1.8,0.1,0,0,0
2019,1,6,14,0,23.3,0,0,0,0,91.42,70,1.8,0.1,0,0,0
2019,1,6,15,0,23.1,0,0,0,0,92.13,70,1.8,0.1,0,0,0
2019,1,6,16,0,22.900000000000002,0,0,0,0,93.01,70,1.8,0.1,0,0,0
2019,1,6,17,0,22.8,0,0,0,0,93.53,69,1.9000000000000001,0.1,1,0,0
2019,1,6,18,0,22.700000000000003,0,0,0,0,94,70,1.9000000000000001,0.1,0,0,0
2019,1,6,19,0,22.5,0,0,0,0,95.04,71,1.9000000000000001,0.1,0,0,0
2019,1,6,20,0,22.5,0,0,0,0,94.84,72,1.9000000000000001,0.1,0,0,0
2019,1,6,21,0,22.400000000000002,0,0,0,0,95.17,72,1.9000000000000001,0.1,0,0,0
2019,1,6,22,0,22.6,0,0,0,0,94.63,72,1.9000000000000001,0.1,0,0,0
2019,1,6,23,0,24,92,92,425,37,90.7,73,2.4000000000000004,0.1,1,425,37
2019,1,7,0,0,25.200000000000003,313,313,723,64,84.75,73,3,0.1,1,723,64
2019,1,7,1,0,26.6,523,523,826,84,75.73,73,3.6,0.1,1,826,84
2019,1,7,2,0,27.700000000000003,689,689,867,104,69.69,74,3.8000000000000003,0.1,1,867,104
2019,1,7,3,0,28.3,794,562,238,379,66.6,76,3.9000000000000004,0.1,2,878,121
2019,1,7,4,0,28.700000000000003,831,831,878,129,64.58,77,3.9000000000000004,0.1,1,878,129
2019,1,7,5,0,28.8,797,584,269,377,63.58,77,3.9000000000000004,0.1,2,870,127
2019,1,7,6,0,28.5,692,205,6,201,64.22,76,3.9000000000000004,0.1,3,836,121
2019,1,7,7,0,27.8,527,527,778,105,66.86,75,3.8000000000000003,0.1,1,778,105
2019,1,7,8,0,26.8,321,321,672,80,72.03,74,3.3000000000000003,0.1,0,672,80
2019,1,7,9,0,25.3,102,102,377,47,80.19,72,2.6,0.1,1,377,47
2019,1,7,10,0,24.5,0,0,0,0,85.34,70,2.3000000000000003,0.1,0,0,0
2019,1,7,11,0,24.1,0,0,0,0,88.05,71,2,0.1,0,0,0
2019,1,7,12,0,23.8,0,0,0,0,89.69,70,1.9000000000000001,0.1,0,0,0
2019,1,7,13,0,23.5,0,0,0,0,91.25,69,1.8,0.1,0,0,0
2019,1,7,14,0,23.3,0,0,0,0,92.31,68,1.8,0.1,0,0,0
2019,1,7,15,0,23.200000000000003,0,0,0,0,92.69,68,1.8,0.1,0,0,0
2019,1,7,16,0,22.900000000000002,0,0,0,0,94.02,69,1.8,0.1,0,0,0
2019,1,7,17,0,22.700000000000003,0,0,0,0,94.97,68,1.8,0.1,0,0,0
2019,1,7,18,0,22.5,0,0,0,0,95.72,66,1.8,0.1,0,0,0
2019,1,7,19,0,22.400000000000002,0,0,0,0,96.07000000000001,66,1.9000000000000001,0.1,0,0,0
2019,1,7,20,0,22.3,0,0,0,0,96.15,66,1.8,0.1,0,0,0
2019,1,7,21,0,22.200000000000003,0,0,0,0,96.18,66,1.8,0.1,0,0,0
2019,1,7,22,0,22.6,0,0,0,0,94.41,66,1.9000000000000001,0.1,1,0,0
2019,1,7,23,0,24.5,89,89,380,40,88.01,66,2.3000000000000003,0.1,0,380,40
2019,1,8,0,0,26.200000000000003,308,308,684,73,79.49,72,3,0.1,1,684,73
2019,1,8,1,0,27.5,518,518,790,99,71.94,75,3.5,0.1,0,790,99
2019,1,8,2,0,28.5,685,685,838,119,66.79,77,3.8000000000000003,0.1,0,838,119
2019,1,8,3,0,29.1,799,799,884,121,63.59,78,3.9000000000000004,0.1,1,884,121
2019,1,8,4,0,29.3,840,840,897,122,62.18,80,3.9000000000000004,0.1,0,897,122
2019,1,8,5,0,29.3,804,804,880,124,62.1,81,3.9000000000000004,0.1,1,880,124
2019,1,8,6,0,28.900000000000002,696,401,106,328,63.68,82,3.8000000000000003,0.1,2,836,123
2019,1,8,7,0,28.200000000000003,530,530,775,108,66.92,81,3.6,0.1,0,775,108
2019,1,8,8,0,27.200000000000003,322,322,654,85,72.78,80,3.2,0.1,0,654,85
2019,1,8,9,0,25.700000000000003,102,102,362,49,81.51,76,2.5,0.1,1,362,49
2019,1,8,10,0,24.900000000000002,0,0,0,0,86.75,74,2.2,0.1,0,0,0
2019,1,8,11,0,24.400000000000002,0,0,0,0,89.93,74,2.1,0.1,0,0,0
2019,1,8,12,0,24.1,0,0,0,0,91.61,73,2.1,0.1,0,0,0
2019,1,8,13,0,23.900000000000002,0,0,0,0,92.69,73,2,0.1,0,0,0
2019,1,8,14,0,23.8,0,0,0,0,93.3,70,1.9000000000000001,0.1,0,0,0
2019,1,8,15,0,23.6,0,0,0,0,94.4,67,1.8,0.1,1,0,0
2019,1,8,16,0,23.400000000000002,0,0,0,0,95.29,63,1.8,0.1,0,0,0
2019,1,8,17,0,23.3,0,0,0,0,95.77,58,1.8,0.1,0,0,0
2019,1,8,18,0,23.200000000000003,0,0,0,0,96.04,54,1.8,0.1,0,0,0
2019,1,8,19,0,23.1,0,0,0,0,96.39,52,1.8,0.1,0,0,0
2019,1,8,20,0,23.1,0,0,0,0,96.05,51,1.9000000000000001,0.1,1,0,0
2019,1,8,21,0,23.1,0,0,0,0,95.73,51,1.9000000000000001,0.1,0,0,0
2019,1,8,22,0,23.3,0,0,0,0,94.9,51,1.9000000000000001,0.1,0,0,0
2019,1,8,23,0,24.8,90,90,427,36,90.82000000000001,53,2.4000000000000004,0.1,1,427,36
2019,1,9,0,0,26.3,311,311,723,62,85.02,62,2.8000000000000003,0.1,0,723,62
2019,1,9,1,0,27.6,524,524,840,78,77.8,68,3.3000000000000003,0.1,0,840,78
2019,1,9,2,0,28.700000000000003,696,696,902,86,71.63,72,3.5,0.1,1,902,86
2019,1,9,3,0,29.3,800,90,0,90,68.17,74,3.5,0.1,3,903,106
2019,1,9,4,0,29.5,840,544,170,408,66.96000000000001,75,3.5,0.1,2,911,110
2019,1,9,5,0,29.5,806,560,224,386,66.67,75,3.5,0.1,3,902,108
2019,1,9,6,0,29.1,700,333,48,300,67.59,75,3.6,0.1,3,862,108
2019,1,9,7,0,28.400000000000002,535,307,106,249,70.08,74,3.5,0.1,2,801,97
2019,1,9,8,0,27.3,329,329,698,75,75.41,73,3.3000000000000003,0.1,0,698,75
2019,1,9,9,0,25.8,109,109,440,43,82.79,72,2.7,0.1,1,440,43
2019,1,9,10,0,25,0,0,0,0,86.94,70,2.6,0.1,0,0,0
2019,1,9,11,0,24.6,0,0,0,0,88.74,70,2.5,0.1,0,0,0
2019,1,9,12,0,24.200000000000003,0,0,0,0,90.45,69,2.3000000000000003,0.1,0,0,0
2019,1,9,13,0,24,0,0,0,0,91.13,68,2.1,0.1,0,0,0
2019,1,9,14,0,23.900000000000002,0,0,0,0,91.33,68,2,0.1,0,0,0
2019,1,9,15,0,23.8,0,0,0,0,92.01,69,2,0.1,0,0,0
2019,1,9,16,0,23.6,0,0,0,0,93.25,69,2,0.1,0,0,0
2019,1,9,17,0,23.5,0,0,0,0,93.83,69,2,0.1,0,0,0
2019,1,9,18,0,23.3,0,0,0,0,94.57000000000001,70,2,0.1,1,0,0
2019,1,9,19,0,23.200000000000003,0,0,0,0,94.94,68,2,0.1,1,0,0
2019,1,9,20,0,23.200000000000003,0,0,0,0,94.74,67,2,0.1,1,0,0
2019,1,9,21,0,23.1,0,0,0,0,94.97,67,2,0.1,1,0,0
2019,1,9,22,0,23.3,0,0,0,0,94.46000000000001,67,2,0.1,0,0,0
2019,1,9,23,0,24.6,86,86,373,39,90.69,68,2.4000000000000004,0.1,1,373,39
2019,1,10,0,0,25.900000000000002,307,307,704,66,84.98,70,3,0.09,0,704,66
2019,1,10,1,0,27.3,518,518,814,86,76.89,70,3.6,0.09,1,814,86
2019,1,10,2,0,28.3,682,411,126,326,71.02,70,3.9000000000000004,0.09,3,843,113
2019,1,10,3,0,28.900000000000002,793,65,0,65,67.64,71,4.1000000000000005,0.09,3,874,121
2019,1,10,4,0,29.1,834,464,89,393,66.23,72,4.2,0.09,3,886,123
2019,1,10,5,0,29.1,801,494,135,389,66.17,73,4.1000000000000005,0.09,3,874,122
2019,1,10,6,0,28.8,694,694,829,123,67.23,74,4.1000000000000005,0.09,1,829,123
2019,1,10,7,0,28.200000000000003,531,298,91,248,69.84,74,3.9000000000000004,0.09,2,768,108
2019,1,10,8,0,27.200000000000003,324,324,654,84,75.15,74,3.4000000000000004,0.09,1,654,84
2019,1,10,9,0,25.8,107,107,391,47,82.69,73,2.8000000000000003,0.09,1,391,47
2019,1,10,10,0,25,0,0,0,0,87.67,71,2.4000000000000004,0.09,1,0,0
2019,1,10,11,0,24.700000000000003,0,0,0,0,89.8,69,2.2,0.09,1,0,0
2019,1,10,12,0,24.400000000000002,0,0,0,0,91.63,67,2,0.09,1,0,0
2019,1,10,13,0,24.200000000000003,0,0,0,0,92.78,66,1.9000000000000001,0.09,0,0,0
2019,1,10,14,0,24.1,0,0,0,0,93.57000000000001,63,1.8,0.09,0,0,0
2019,1,10,15,0,24.1,0,0,0,0,93.79,62,1.7000000000000002,0.09,0,0,0
2019,1,10,16,0,24,0,0,0,0,94.84,63,1.8,0.09,1,0,0
2019,1,10,17,0,24.1,0,0,0,0,94.72,66,1.9000000000000001,0.09,1,0,0
2019,1,10,18,0,24.1,0,0,0,0,94.72,68,2,0.09,1,0,0
2019,1,10,19,0,23.900000000000002,0,0,0,0,94.86,68,1.9000000000000001,0.09,0,0,0
2019,1,10,20,0,23.700000000000003,0,0,0,0,94.84,68,1.8,0.09,0,0,0
2019,1,10,21,0,23.5,0,0,0,0,95.05,68,1.9000000000000001,0.09,0,0,0
2019,1,10,22,0,23.6,0,0,0,0,94.53,68,2,0.09,0,0,0
2019,1,10,23,0,24.8,84,84,333,42,90.73,71,2.5,0.09,1,333,42
2019,1,11,0,0,26.1,303,303,657,78,84.15,76,3,0.09,1,657,78
2019,1,11,1,0,27.3,515,247,47,222,75.57000000000001,79,3.6,0.09,3,779,102
2019,1,11,2,0,28.3,684,417,132,327,69.26,80,3.8000000000000003,0.09,3,832,121
2019,1,11,3,0,28.900000000000002,799,279,15,267,66.05,81,3.9000000000000004,0.09,3,879,122
2019,1,11,4,0,29.200000000000003,839,285,15,273,64.24,80,3.9000000000000004,0.09,3,884,128
2019,1,11,5,0,29.200000000000003,807,451,92,379,63.61,79,3.8000000000000003,0.09,2,871,130
2019,1,11,6,0,28.900000000000002,703,362,67,316,64.4,78,3.7,0.09,3,841,121
2019,1,11,7,0,28.3,540,182,4,179,66.93,77,3.5,0.09,2,789,105
2019,1,11,8,0,27.3,332,332,677,83,72.43,76,3.2,0.09,0,677,83
2019,1,11,9,0,25.700000000000003,110,110,397,49,81.58,73,2.4000000000000004,0.09,1,397,49
2019,1,11,10,0,24.8,0,0,0,0,87.25,71,2,0.09,0,0,0
2019,1,11,11,0,24.400000000000002,0,0,0,0,89.88,70,1.8,0.09,1,0,0
2019,1,11,12,0,24.200000000000003,0,0,0,0,90.76,67,1.6,0.09,1,0,0
2019,1,11,13,0,23.900000000000002,0,0,0,0,91.85000000000001,62,1.5,0.09,3,0,0
2019,1,11,14,0,23.8,0,0,0,0,92,56,1.5,0.09,1,0,0
2019,1,11,15,0,23.6,0,0,0,0,92.74,51,1.6,0.09,1,0,0
2019,1,11,16,0,23.400000000000002,0,0,0,0,93.71000000000001,48,1.6,0.09,1,0,0
2019,1,11,17,0,23.200000000000003,0,0,0,0,94.28,48,1.7000000000000002,0.09,1,0,0
2019,1,11,18,0,23.1,0,0,0,0,94.62,49,1.8,0.09,3,0,0
2019,1,11,19,0,23.1,0,0,0,0,94.48,51,1.9000000000000001,0.09,1,0,0
2019,1,11,20,0,23,0,0,0,0,94.39,52,2,0.09,0,0,0
2019,1,11,21,0,22.900000000000002,0,0,0,0,94.36,51,2.1,0.09,0,0,0
2019,1,11,22,0,23.1,0,0,0,0,93.74,51,2.1,0.09,0,0,0
2019,1,11,23,0,24.400000000000002,87,87,395,37,89.89,50,2.5,0.09,1,395,37
2019,1,12,0,0,25.700000000000003,308,308,711,64,83.93,52,3,0.09,1,711,64
2019,1,12,1,0,27.200000000000003,522,522,832,80,74.22,55,3.4000000000000004,0.09,1,832,80
2019,1,12,2,0,28.3,695,695,888,93,67.9,58,3.4000000000000004,0.09,1,888,93
2019,1,12,3,0,29.200000000000003,796,421,73,365,63.97,61,3.3000000000000003,0.09,2,871,125
2019,1,12,4,0,29.700000000000003,838,450,77,388,62.02,65,3.1,0.09,3,878,130
2019,1,12,5,0,29.700000000000003,805,805,865,130,61.910000000000004,68,3,0.09,1,865,130
2019,1,12,6,0,29.400000000000002,695,228,9,221,62.800000000000004,70,2.9000000000000004,0.09,3,807,135
2019,1,12,7,0,28.8,532,206,13,199,64.79,71,2.8000000000000003,0.09,3,747,118
2019,1,12,8,0,27.700000000000003,326,159,35,146,69.78,71,2.6,0.09,3,638,89
2019,1,12,9,0,26,110,110,382,50,78.72,67,2.2,0.09,1,382,50
2019,1,12,10,0,25.1,0,0,0,0,83.84,64,2,0.09,1,0,0
2019,1,12,11,0,24.700000000000003,0,0,0,0,86.5,62,1.8,0.09,1,0,0
2019,1,12,12,0,24.3,0,0,0,0,88.82000000000001,62,1.7000000000000002,0.09,7,0,0
2019,1,12,13,0,24.1,0,0,0,0,89.7,63,1.7000000000000002,0.09,8,0,0
2019,1,12,14,0,24,0,0,0,0,90.34,61,1.7000000000000002,0.09,3,0,0
2019,1,12,15,0,23.900000000000002,0,0,0,0,91.36,60,1.8,0.09,3,0,0
2019,1,12,16,0,23.700000000000003,0,0,0,0,93.02,60,1.9000000000000001,0.09,3,0,0
2019,1,12,17,0,23.5,0,0,0,0,94.58,60,1.9000000000000001,0.09,1,0,0
2019,1,12,18,0,23.400000000000002,0,0,0,0,95.13,60,2,0.09,1,0,0
2019,1,12,19,0,23.400000000000002,0,0,0,0,94.77,58,2,0.09,1,0,0
2019,1,12,20,0,23.3,0,0,0,0,94.84,57,2.1,0.09,1,0,0
